vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
HR38V8502,2025-04-23 22:57:00.000,S,Gadpuri Toll Plaza,"28.24923826096969, 77.29142358676597"
HR38V8502,2025-04-24 00:06:19.000,S,Karman Toll Plaza,"27.855460, 77.402640"
HR38V8502,2025-04-24 08:05:40.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
HR38V8502,2025-04-24 15:54:48.000,S,Mehra Toll Plaza,"26.197589,78.240691"
HR38V8502,2025-04-24 11:19:07.000,N,Choundha,"26.468079,78.010109"
HR38V8502,2025-04-24 09:36:14.000,S,Baretha or Jajau,"26.932005,77.933357"
HR55AF7238,2025-04-23 12:04:23.000,N,Bhiwadi Toll,"28.174303, 76.824531"
HR55AF7238,2025-04-23 21:06:13.000,N,Bhiwadi Toll,"28.174303, 76.824531"
HR55AF7238,2025-04-22 21:58:07.000,S,Kherki Daula Toll Plaza,"28.395604,76.98176"
HR55AF7238,2025-04-23 22:55:41.000,S,PATODI,"28.391538,76.86769"
HR842472,2025-04-22 01:12:43.000,S,Main Plaza Village Jakhauli,"28.917251,77.161054"
HR842472,2025-04-22 01:52:00.000,N,Bhagan Toll Plaza,"29.071744,77.0601904"
HR842472,2025-04-21 23:43:53.000,S,Rasoolpur Sikrod DME KM 3134,"28.704345,77.522078"
HR842472,2025-04-22 05:30:36.000,N,Gharonda Toll Plaza,"29.582281,76.978398"
HR842472,2025-04-24 06:31:36.000,S,Gharonda Toll Plaza,"29.582281,76.978398"
HR842472,2025-04-24 08:17:26.000,S,Bhagan Toll Plaza,"29.071744,77.0601904"
HR842472,2025-04-22 02:45:47.000,S,L&T PANIPAT,"29.433664,76.97014"
HR842472,2025-04-23 22:05:18.000,N,Chandimandir Toll Plaza,"30.738834,76.897977"
HR842472,2025-04-24 03:20:10.000,S,Chandimandir Toll Plaza,"30.738834,76.897977"
HR842472,2025-04-24 04:01:36.000,N,Ambala Chandigarh,"30.527449,76.813037"
HR842472,2025-04-24 07:27:04.000,N,L&T PANIPAT,"29.433664,76.97014"
HR842472,2025-04-24 14:05:48.000,N,Bhiwadi Toll,"28.174303, 76.824531"
HR842472,2025-04-24 15:55:25.000,N,KK Toll Plaza,"28.105358, 76.708050"
HR842472,2025-04-24 10:15:57.000,S,PATODI,"28.391538,76.86769"
HR842472,2025-04-22 22:49:21.000,S,Deora Toll Plaza,"25.7340420,72.5312200"
HR844912,2025-04-21 19:39:32.000,S,Chhajju Nagar,"28.0989714,77.3639658"
HR844912,2025-04-24 01:39:11.000,S,Kundali,"28.911104,77.025054"
HR844912,2025-04-22 15:11:09.000,S,Asoda,"28.725089,76.846528"
HR844912,2025-04-21 21:09:01.000,S,PATODI,"28.391538,76.86769"
HR847838,2025-04-24 02:26:21.000,S,Bilakbarpur,"28.520428,77.600397"
HR847838,2025-04-22 23:39:42.000,S,Mavikala,"28.877630,77.247776"
HR847838,2025-04-22 14:15:14.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR847838,2025-04-22 11:11:52.000,E,Daulatpura Toll Plaza,"27.0868994,75.8345568"
HR847838,2025-04-22 11:49:51.000,S,Manoharpura Toll plaza,"27.3056399,75.9535128"
HR847838,2025-04-22 23:04:11.000,S,Kundali,"28.911104,77.025054"
TN52L6305,2025-04-22 18:35:20.000,N,Hebbalu Toll Plaza,"14.375564,76.106875"
TN52L6305,2025-04-23 19:45:26.000,S,Hebbalu Toll Plaza,"14.375564,76.106875"
TN52L6305,2025-04-23 21:13:52.000,N,Guilalu Toll Plaza,"14.053778,76.560573"
TN52L6305,2025-04-23 23:11:51.000,N,Karjeevanhally Toll Plaza,"13.612918,76.953866"
TN52L6305,2025-04-24 03:38:00.000,S,ATTIBELLE ,"12.776883,77.777119"
TN52L6305,2025-04-24 06:31:10.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN52L6305,2025-04-24 02:30:39.000,S,Hosur Road (P1) Toll,"12.858667,77.655833"
TN52L6305,2025-04-24 01:14:12.000,S,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
TN52L6305,2025-04-24 04:57:23.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TN52L6305,2025-04-24 01:06:51.000,S,Kulumapalya toll plaza,"13.114638,77.37463"
TN52L6305,2025-04-24 00:14:17.000,S,Chokkenahalli toll plaza,"13.302065,77.161956"
DL1MA8844,2025-04-22 04:26:26.000,S,Gadpuri Toll Plaza,"28.24923826096969, 77.29142358676597"
DL1MA8844,2025-04-23 12:02:16.000,N,Kherki Daula Toll Plaza,"28.395604,76.98176"
DL1MA8844,2025-04-23 22:34:24.000,S,Kherki Daula Toll Plaza,"28.395604,76.98176"
DL1MA8844,2025-04-22 06:52:21.000,S,MANESHAR-7B,"28.310995,76.895142"
NL01AF9473,2025-04-22 22:59:18.000,S,Alva Toll Plaza,"23.2730374,73.2044535"
NL01AF9473,2025-04-24 04:29:05.000,N,Kopra Kharghar Toll Plaza,"19.037473, 73.078256"
NL01AF9473,2025-04-22 16:56:17.000,N,Dakan Kotra,"24.500543, 73.720874"
NL01AF9473,2025-04-22 18:50:29.000,E,Khandi Obri Toll Plaza,"23.993636,73.627895"
NL01AF9473,2025-04-24 03:35:30.000,N,Mulund(EEH),"19.1534,72.9657"
NL01AF9473,2025-04-24 03:42:40.000,S,Airoli,"19.153364,72.965778"
NL01AF9473,2025-04-22 01:14:21.000,E,Khedi,"26.1029659,74.6849376"
NL01AF9473,2025-04-22 08:48:05.000,E,Lambiya Kalan,"25.5871683,74.593839"
NL01AF9473,2025-04-22 10:15:11.000,E,Jojro Ka Kheda Toll Plaza,"25.082922,74.624379"
NL01AF9473,2025-04-23 12:36:10.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
NL01AF9473,2025-04-22 15:13:23.000,W,Narayanpura Toll Plaza,"24.613529,74.233079"
NL01AF9473,2025-04-23 08:03:20.000,S,Anand Toll Plaza,"22.594556,72.981298"
NL01AF9473,2025-04-21 17:34:51.000,S,Shahjahanpur Toll Plaza,"27.99978,76.430522"
NL01AF9473,2025-04-21 20:51:31.000,W,Daulatpura Toll Plaza,"27.0868994,75.8345568"
NL01AF9473,2025-04-21 21:48:09.000,N,Thikariya Toll Plaza,"26.843328,75.615578"
NL01AF9473,2025-04-21 20:09:59.000,N,Manoharpura Toll plaza,"27.3056399,75.9535128"
NL01AF9473,2025-04-23 21:39:13.000,S,Achhad Border Checkpost,"20.07538,72.913338"
NL01AF9473,2025-04-22 21:28:11.000,S,HSTL TP04- Gajan,"23.5051103,73.3033763"
NL01AF9473,2025-04-23 22:29:36.000,S,Charoti Toll Plaza,"19.890544,72.942644"
NL01AF9473,2025-04-23 18:49:33.000,S,Bhagwada Toll Plaza,"20.43495,72.917204"
NL01AF9473,2025-04-23 13:49:32.000,S,Boriach Toll Plaza,"20.885548,73.052162"
NL01AF9473,2025-04-23 11:18:50.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
NL01AF9473,2025-04-23 10:18:31.000,S,L&T Vadodra,"22.015027,73.115049"
NL01AF9473,2025-04-24 01:47:45.000,S,Khaniwade Toll Plaza,"19.519667,72.916898"
NL01AF9473,2025-04-21 23:36:47.000,N,Kishangarh Plaza,"26.595329,74.939169"
MH12MV0553,2025-04-23 07:41:37.000,S,Raje Toll Plaza (T-2),"26.225144,86.150263"
MH12MV0553,2025-04-22 18:35:39.000,S,Sonho Fee Plaza,"25.924418,84.967832"
MH12MV0553,2025-04-23 06:16:38.000,S,Maithi,"26.112648,85.564827"
MH12MV0553,2025-04-23 10:37:35.000,N,Asanpur  Toll Plaza ,"26.297778,86.632891"
MH12MV0553,2025-04-21 17:38:05.000,N,ATRAILA SHIV GULAM Toll,"24.960572,82.276151"
MH12MV0553,2025-04-22 08:29:49.000,E,Mohania Toll Plaza,"25.1882337,83.5615933"
MH12MV0553,2025-04-24 05:23:05.000,N,Husludanga Toll Plaza,"26.5605725,88.9195854"
MH12MV0553,2025-04-22 14:43:14.000,S,Kulhariya fee plaza,"25.580560, 84.768610"
MH12MV0553,2025-04-23 22:25:08.000,N,Panikauri Toll Plaza,"26.573915,88.522596"
MH12MV0553,2025-04-23 13:30:25.000,S,Hariabara,"26.152636,87.445216"
MH12MV0553,2025-04-21 19:40:58.000,S,Pratappur Toll Plaza,"25.177356, 82.973450"
MH12MV0553,2025-04-24 07:48:36.000,S,Rangalibazna Fee Plaza,"26.68477778,89.23083333"
MH12MV0553,2025-04-24 12:27:53.000,S,Guabari Toll Plaza,"26.476623,89.756542"
MH12MV0553,2025-04-23 04:38:29.000,S,Pokhraira Fee Plaza,"26.0558561,85.1829012"
MH12MV0553,2025-04-23 18:17:21.000,S,Jeerangachh toll Plaza,"26.34924, 88.0535763"
MH12MV0553,2025-04-23 16:38:02.000,S,Kakan Toll Plaza,"26.144405, 87.580533"
MH14GU3509,2025-04-24 03:37:30.000,S,Patas Plaza,"18.424491,74.466193"
NL01AF2257,2025-04-24 10:18:27.000,S,Balibhasa Toll Plaza,"22.34462627,87.12665241"
NL01AF2257,2025-04-22 01:51:05.000,N,Rajchandrapur Toll Plaza,"22.654299,88.325166"
NL01AF2257,2025-04-24 02:28:03.000,S,Rajchandrapur Toll Plaza,"22.654299,88.325166"
NL01AF2257,2025-04-24 02:59:32.000,N,Jaladhulagori toll plaza,"22.573188,88.181679"
NL01AF2257,2025-04-24 09:09:19.000,E,Debra toll plaza,"22.397144,87.522855"
NL01AF2257,2025-04-24 12:56:02.000,S,Jharpokharia Toll Plaza,"22.180518, 86.636253"
TN39CT8938,2025-04-22 07:57:24.000,S,Guilalu Toll Plaza,"14.053778,76.560573"
TN39CT8938,2025-04-22 12:04:28.000,S,Bankapur,"14.90999,75.2798"
TN39CT8938,2025-04-22 17:26:46.000,E,Hirebgewadi toll plaza,"15.76311,74.64785"
TN39CT8938,2025-04-22 05:59:07.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
TN39CT8938,2025-04-22 09:19:29.000,N,Hebbalu Toll Plaza,"14.375564,76.106875"
TN39CT8938,2025-04-22 10:40:32.000,N,Chalageri Toll Plaza,"14.556782,75.728072"
TN39CT8938,2025-04-23 08:08:26.000,N,Kini Toll Plaza,"16.8767054,74.2983001"
TN39CT8938,2025-04-22 19:33:07.000,N,Hattargi Toll Plaza,"16.1433,74.51696"
TN39CT8938,2025-04-23 07:10:13.000,N,Kognoli Toll Plaza,"16.5422,74.31825"
TN39CT8938,2025-04-24 14:18:07.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
TN39CT8938,2025-04-23 09:34:41.000,W,TASAWADE TOLL PLAZA,"17.365756,74.122928"
TN39CT8938,2025-04-23 10:52:26.000,E,Anewadi Toll Plaza,"17.810312,73.971381"
TN39CT8938,2025-04-23 12:21:46.000,E,Khed-Shivapur Toll Plaza,"18.3313849,73.8525197"
TN39CT8938,2025-04-21 18:52:55.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
TN39CT8938,2025-04-23 07:14:49.000,S,Kagal Check Post,"16.334688,74.19526"
TN39CT8938,2025-04-23 18:29:28.000,W,Talegaon Toll Plaza,"18.713938, 73.645848"
TN39CT8938,2025-04-23 19:44:40.000,W,Khalapur Toll Plaza,"18.801047, 73.285379"
TN39CT8938,2025-04-24 09:47:59.000,N,Achhad Border Checkpost,"20.07538,72.913338"
TN39CT8938,2025-04-21 18:56:38.000,N,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
TN39CT8938,2025-04-23 21:59:39.000,W,Shilphata NH48 Toll Plaza,"19.097790,73.071728"
TN39CT8938,2025-04-24 11:13:56.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
TN39CT8938,2025-04-21 19:17:26.000,N,Kulumapalya toll plaza,"13.114638,77.37463"
TN39CT8938,2025-04-24 13:08:25.000,N,Boriach Toll Plaza,"20.885548,73.052162"
TN39CT8938,2025-04-24 08:56:27.000,N,Charoti Toll Plaza,"19.890544,72.942644"
TN39CT8938,2025-04-24 02:10:15.000,N,Khaniwade Toll Plaza,"19.519667,72.916898"
HR38W2830,2025-04-22 09:17:43.000,S,HANDIYA (Sujala ) Toll Plaza,"25.3788756,82.1567207"
HR38W2830,2025-04-22 10:16:46.000,N,Lalanagar Toll Plaza,"25.266948,82.491513"
HR38W2830,2025-04-21 18:14:02.000,S,Barajore toll plaza,"26.3854208,80.018945"
HR38W2830,2025-04-22 15:34:50.000,S,Daffi Toll Plaza,"25.248275,82.994017"
HR38W2830,2025-04-22 16:59:43.000,E,Mohania Toll Plaza,"25.1882337,83.5615933"
HR38W2830,2025-04-22 20:36:24.000,E,Sasaram Toll Plaza,"24.957125,83.954997"
HR38W2830,2025-04-23 09:57:24.000,S,DidarGanj,"25.5721918,85.2400643"
HR38W2830,2025-04-22 06:26:48.000,S,Katoghan Toll Plaza,"25.749487,81.170481"
HR38W2830,2025-04-24 05:54:37.000,S,Mamrejpur Fee Plaza,"25.486270, 84.998221"
HR38W2830,2025-04-22 05:00:38.000,N,Badauri Toll Plaza,"26.065386,80.657641"
HR38W2830,2025-04-23 08:41:36.000,N,Mamrejpur Fee Plaza,"25.486270, 84.998221"
HR38W3803,2025-04-21 22:02:36.000,N,Bhiwadi Toll,"28.174303, 76.824531"
HR38W3803,2025-04-24 01:42:34.000,N,Bhiwadi Toll,"28.174303, 76.824531"
HR38W3803,2025-04-24 10:34:03.000,S,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
HR38W3803,2025-04-22 05:21:07.000,S,MANESHAR-7A,"28.326367,76.890515"
HR38W3803,2025-04-24 06:35:31.000,S,PALWAL,"28.102706,77.30527"
HR38W4471,2025-04-22 06:35:20.000,N,Bhiwadi Toll,"28.174303, 76.824531"
HR38W4471,2025-04-24 04:03:30.000,N,Bhiwadi Toll,"28.174303, 76.824531"
HR38W4471,2025-04-24 06:12:52.000,S,PATODI,"28.391538,76.86769"
HR38W6798,2025-04-24 05:00:27.000,S,Peelak Toll Plaza,"28.127789,77.406093"
HR38W6798,2025-04-22 04:35:36.000,S,Tundla Toll Plaza ,"27.218247,78.272821"
HR38W6798,2025-04-22 16:07:11.000,N,Mahuvan Toll Plaza,"27.337188,77.737458"
HR38W6798,2025-04-22 17:45:58.000,N,Karman Toll Plaza,"27.855460, 77.402640"
HR38W6798,2025-04-21 23:28:01.000,N,Tarwa Deva,"27.19587,79.36699"
HR38W6798,2025-04-21 22:03:31.000,S,Basheerapur Toll Plaza,"27.073778, 79.843390"
HR38W6798,2025-04-24 07:54:27.000,S,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
HR38W6798,2025-04-22 20:45:25.000,S,TAURU,"28.219695,76.997181"
HR55AB0180,2025-04-24 13:21:35.000,S,HANDIYA (Sujala ) Toll Plaza,"25.3788756,82.1567207"
HR55AB0180,2025-04-24 14:14:09.000,N,Lalanagar Toll Plaza,"25.266948,82.491513"
HR55AB0180,2025-04-22 03:31:55.000,S,Chhajju Nagar,"28.0989714,77.3639658"
HR55AB0180,2025-04-22 22:25:37.000,S,Peelak Toll Plaza,"28.127789,77.406093"
HR55AB0180,2025-04-24 05:56:32.000,N,Badauri Toll Plaza,"26.065386,80.657641"
HR55AB0180,2025-04-24 09:19:13.000,S,Katoghan Toll Plaza,"25.749487,81.170481"
HR55AB0180,2025-04-23 23:01:31.000,S,Tarwa Deva,"27.19587,79.36699"
HR55AB0180,2025-04-23 19:21:47.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
HR55AB0180,2025-04-24 00:23:44.000,S,Basheerapur Toll Plaza,"27.073778, 79.843390"
HR55AB0180,2025-04-23 00:46:03.000,S,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
HR55AB0180,2025-04-24 01:39:02.000,N,Newada Toll Plaza,"26.708097,80.120527"
HR55AB0180,2025-04-19 12:14:04.000,S,Nawabganj Toll Plaza,"28.45428,79.437658"
HR55AB0180,2025-04-22 05:10:00.000,S,PATODI,"28.391538,76.86769"
HR55AB0180,2025-04-22 22:05:09.000,S,PALWAL,"28.102706,77.30527"
HR55AB2972,2025-04-21 16:58:32.000,S,HANDIYA (Sujala ) Toll Plaza,"25.3788756,82.1567207"
HR55AB2972,2025-04-21 17:53:14.000,N,Lalanagar Toll Plaza,"25.266948,82.491513"
HR55AB2972,2025-04-23 23:01:09.000,S,Baiti Kala Plaza,"26.054337 ,82.339392"
HR55AB2972,2025-04-24 11:23:04.000,S,Basheerapur Toll Plaza,"27.073778, 79.843390"
HR55AB2972,2025-04-24 15:33:07.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
HR55AB2972,2025-04-23 21:22:06.000,S,Hauj Fee Plaza,"25.675856, 82.724787"
HR55AB2972,2025-04-24 03:08:17.000,S,Bara Toll Plaza,"26.6294023,81.3329506"
HR55AB2972,2025-04-24 01:12:29.000,W,Asroga Toll Plaza,"26.301062,81.9459196"
HR55AB4687,2025-04-23 19:29:01.000,S,Baiti Kala Plaza,"26.054337 ,82.339392"
HR55AB4687,2025-04-24 11:22:05.000,S,Basheerapur Toll Plaza,"27.073778, 79.843390"
HR55AB4687,2025-04-21 01:10:48.000,N,Newada Toll Plaza,"26.708097,80.120527"
HR55AB4687,2025-04-23 16:03:26.000,S,Hauj Fee Plaza,"25.675856, 82.724787"
HR55AB4687,2025-04-23 23:11:18.000,S,Bara Toll Plaza,"26.6294023,81.3329506"
HR55AB4687,2025-04-23 20:52:02.000,W,Asroga Toll Plaza,"26.301062,81.9459196"
HR55AB4896,2025-04-23 02:30:22.000,S,Chhajju Nagar,"28.0989714,77.3639658"
HR55AB4896,2025-04-24 03:16:01.000,N,Chhara Toll Plaza,"28.7128790,76.7249370"
HR55AB4896,2025-04-23 06:21:47.000,S,Chhara Toll Plaza,"28.7128790,76.7249370"
HR55AB4896,2025-04-22 17:57:47.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
HR55AB4896,2025-04-22 19:49:24.000,N,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
HR55AB4896,2025-04-23 04:29:42.000,S,PATODI,"28.391538,76.86769"
HR55V3577,2025-04-23 10:09:13.000,S,Saukala Toll Plaza,"24.599579,84.70284"
HR55V3577,2025-04-22 03:38:54.000,S,Vidhyasagar Setu Toll Plaza,"22.563293, 88.331751"
HR55V3577,2025-04-22 19:24:50.000,W,Dankuni Toll Plaza,"22.698891,88.288862"
HR55V3577,2025-04-22 21:57:35.000,N,Palsit Toll Plaza,"23.178722,88.026395"
HR55V3577,2025-04-22 23:54:42.000,S,Banskopa Plaza,"23.4916993,87.3768623"
HR55V3577,2025-04-23 02:07:39.000,S,Beliyad toll plaza  ,"23.763627,86.79803"
HR55V3577,2025-04-23 15:28:50.000,W,Sasaram Toll Plaza,"24.957125,83.954997"
HR55V3577,2025-04-23 17:29:00.000,W,Mohania Toll Plaza,"25.1882337,83.5615933"
HR55V3577,2025-04-23 19:26:00.000,N,Daffi Toll Plaza,"25.248275,82.994017"
HR55V3577,2025-04-23 07:33:16.000,N,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
HR55V3577,2025-04-24 00:56:45.000,S,Baiti Kala Plaza,"26.054337 ,82.339392"
HR55V3577,2025-04-23 23:26:43.000,S,Hauj Fee Plaza,"25.675856, 82.724787"
HR55V3577,2025-04-24 04:35:48.000,S,Bara Toll Plaza,"26.6294023,81.3329506"
HR55V3577,2025-04-24 02:16:49.000,W,Asroga Toll Plaza,"26.301062,81.9459196"
HR55V3577,2025-04-23 04:19:29.000,S,Ghanghri Toll Plaza,"24.030088,85.948654"
HR55X1075,2025-04-23 20:12:37.000,S,Dasarkhed Toll Plaza,"20.972921, 76.179151"
HR55X1075,2025-04-24 04:29:43.000,N,Chhegaon Makhan Toll Plaza,"21.784144,76.240169"
HR55X1075,2025-04-22 15:22:04.000,S,Pullur Toll Plaza,"15.887742,78.016978"
HR55X1075,2025-04-21 23:43:20.000,N,Pattarai Toll Plaza,"13.150829,79.834687"
HR55X1075,2025-04-22 09:47:13.000,N,Dumpalagattu Paatimeeda Palli,"14.624067, 78.783569"
HR55X1075,2025-04-22 11:11:46.000,N,Chagalmarri Toll Plaza,"14.979577,78.574764"
HR55X1075,2025-04-22 12:36:09.000,S,Chapirevula,"15.460198, 78.451697"
HR55X1075,2025-04-22 14:47:50.000,N,Nannur,"15.7406107,78.0705331"
HR55X1075,2025-04-22 17:32:59.000,S,Sakapur Toll plaza,"16.5356759,77.9444736"
HR55X1075,2025-04-22 20:32:58.000,N,Raikal Toll Plaza,"17.005867,78.194493"
HR55X1075,2025-04-22 23:14:23.000,W,Patancheru,"17.321673, 78.140518"
HR55X1075,2025-04-24 16:19:21.000,N,Ujjain-Jhalawar(Binda),"24.418694, 76.188203"
HR55X1075,2025-04-21 20:20:48.000,N,SriPerumbadur,"12.982155,79.968944"
HR55X1075,2025-04-22 23:53:50.000,S,Taddanpally Toll Plaza,"17.695444, 78.095667"
HR55X1075,2025-04-23 06:39:42.000,S,Dharmaram Toll Plaza,"18.265800, 77.787100"
HR55X1075,2025-04-23 18:12:26.000,S,Taroda-Kasba Toll Plaza,"20.665869, 76.719947"
HR55X1075,2025-04-24 11:25:16.000,S,Nipaniya Fee Plaza,"23.300828,75.827876"
HR55X1075,2025-04-24 14:24:42.000,S,Semalkhedi Fee Plaza,"23.873788,76.107003"
HR55X1075,2025-04-23 21:10:28.000,N,Purnad Check Post,"21.63665,76.52762"
HR55X1075,2025-04-23 09:12:21.000,S,Degloor Check Post,"18.3222,77.3523"
HR55X1075,2025-04-23 15:18:38.000,S,Dhumka Tondgaon Toll Plaza,"20.013510, 77.139940"
HR55X1075,2025-04-24 09:00:36.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
HR55X1075,2025-04-24 10:51:24.000,S,Ujjain Sihasth Bypass,"23.173326,75.734782"
HR55X1075,2025-04-23 12:33:45.000,S,Pardi Makta TP,"19.33527778, 77.38777778"
HR55X1075,2025-04-23 13:09:49.000,S,Salava Jharoda Toll Plaza,"19.599120, 77.392335"
HR55X1075,2025-04-24 09:55:52.000,S,Palkhanda,"23.028861,75.964689"
HR55X1075,2025-04-22 05:31:15.000,N,S.V Puram Toll Plaza,"13.525577,79.532925"
HR55X1075,2025-04-23 16:45:45.000,N,Medshi Sawarkheda,"20.36348,76.932464"
MH46BF0802,2025-04-21 17:52:07.000,S,Vadodra Toll Plaza,"22.353256, 73.236924"
MH46BF0802,2025-04-22 23:24:36.000,S,Dahisar,"19.2587,72.8718"
MH46BF0802,2025-04-21 17:04:22.000,S,Halol Toll Plaza,"22.489873, 73.465586"
MH46BF0802,2025-04-23 04:34:14.000,S,Vashi Toll Plaza,"19.063952,72.980388"
MH46BF0802,2025-04-24 14:08:04.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
MH46BF0802,2025-04-22 07:06:46.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
MH46BF0802,2025-04-24 07:34:14.000,N,Achhad Border Checkpost,"20.07538,72.913338"
MH46BF0802,2025-04-22 12:54:12.000,S,Achhad Border Checkpost,"20.07538,72.913338"
MH46BF0802,2025-04-21 16:22:53.000,S,HSTL TP01- Khadki,"22.6479969,73.5197764"
MH46BF0802,2025-04-24 10:28:53.000,N,Boriach Toll Plaza,"20.885548,73.052162"
MH46BF0802,2025-04-22 08:47:02.000,S,Boriach Toll Plaza,"20.885548,73.052162"
MH46BF0802,2025-04-22 14:11:00.000,S,Charoti Toll Plaza,"19.890544,72.942644"
MH46BF0802,2025-04-24 06:50:40.000,N,Charoti Toll Plaza,"19.890544,72.942644"
MH46BF0802,2025-04-24 08:51:48.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
MH46BF0802,2025-04-22 10:33:14.000,S,Bhagwada Toll Plaza,"20.43495,72.917204"
MH46BF0802,2025-04-22 05:54:03.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
MH46BF0802,2025-04-21 19:54:51.000,S,L&T Vadodra,"22.015027,73.115049"
MH46BF0802,2025-04-22 18:11:52.000,S,Khaniwade Toll Plaza,"19.519667,72.916898"
MH46BF6372,2025-04-24 13:44:19.000,W,Daulatpura Toll Plaza,"27.0868994,75.8345568"
MH46BF6372,2025-04-23 20:21:30.000,N,Saini Majra Toll Plaza,"30.196922,76.70574"
MH46BF6372,2025-04-24 13:08:11.000,N,Manoharpura Toll plaza,"27.3056399,75.9535128"
MH46BF6372,2025-04-24 15:10:10.000,N,Thikariya Toll Plaza,"26.843328,75.615578"
MH46BF6372,2025-04-23 11:06:02.000,N,Dharer Azizpur Toll Plaza,"30.5938815,76.7600168"
MH46BF6372,2025-04-24 01:12:54.000,S,Jat Guwana Toll Plaza,"28.121286, 76.179413"
HR55AH4746,2025-04-24 02:15:51.000,S,Raje Toll Plaza (T-2),"26.225144,86.150263"
HR55AH4746,2025-04-24 03:41:58.000,N,Asanpur  Toll Plaza ,"26.297778,86.632891"
HR55AH4746,2025-04-23 15:22:12.000,N,Muzaina Hetim Toll Plaza,"26.733855,83.808555"
HR55AH4746,2025-04-24 00:27:51.000,S,Maithi,"26.112648,85.564827"
HR55AH4746,2025-04-24 06:40:19.000,N,Barsoni Toll Plaza,"25.804725,87.590748"
HR55AH4746,2025-04-23 14:10:43.000,N,Tendua Toll Plaza,"26.724015,83.274398"
HR55AH4746,2025-04-22 21:00:28.000,W,ALEP Ramp Plaza 92,"27.015798,78.946526"
HR55AH4746,2025-04-23 16:34:31.000,S,Salemgarh Toll Plaza,"26.631703,84.238336"
HR55AH4746,2025-04-23 22:19:23.000,W,Parsoni Khem Toll Plaza,"26.451643,85.022817"
HR55AH4746,2025-04-24 14:31:31.000,N,Panikauri Toll Plaza,"26.573915,88.522596"
HR55AH4746,2025-04-23 12:24:01.000,N,Mandawnagar Toll Plaza,"26.810525,82.731283"
HR55AH4746,2025-04-24 13:31:41.000,S,Paschim Madati,"24.599579,84.70284"
HR55AH4746,2025-04-24 15:42:40.000,N,Husludanga Toll Plaza,"26.5605725,88.9195854"
HR55AH4746,2025-04-24 05:37:50.000,S,Hariabara,"26.152636,87.445216"
HR55AH4746,2025-04-23 09:24:01.000,S,Ronahi Toll Plaza,"26.767878,81.949556"
HR55AH4746,2025-04-23 04:32:35.000,S,Ahmadpur Toll Plaza,"26.858351,81.422451"
HR55AH4746,2025-04-23 10:54:09.000,S,Chaukadi Toll Plaza,"26.781298,82.417008"
HR55AH4746,2025-04-24 09:47:54.000,W,Surjapur Toll Plaza,"25.933558,87.843381"
HR55AH4746,2025-04-23 20:21:03.000,S,Barhima Toll Plaza,"26.411782,84.584858"
HR55AH4991,2025-04-23 23:10:18.000,N,AMTL-TP-01 Vasna-Iyava,"23.0073, 72.3477"
HR55AH4991,2025-04-23 14:50:53.000,S,AMTL-TP-01 Vasna-Iyava,"23.0073, 72.3477"
HR55AH4991,2025-04-24 00:02:59.000,W,Bakrol Toll Plaza,"22.935230, 72.519760"
HR55AH4991,2025-04-23 23:47:02.000,S,Sanathal Toll Plaza,"22.974110, 72.473050"
HR55AH9070,2025-04-24 01:58:58.000,S,GABHANA Tollplaza,"28.062821,77.946047"
HR55AH9070,2025-04-24 03:26:48.000,S,LUHARLI Toll plaza,"28.499246,77.627269"
HR55AH9070,2025-04-21 16:57:58.000,N,Tarwa Deva,"27.19587,79.36699"
HR55AH9070,2025-04-21 18:37:18.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
HR55AH9070,2025-04-23 20:06:00.000,N,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
HR55AJ7610,2025-04-22 19:44:25.000,N,Chamari Toll Plaza,"26.036608,79.577976"
HR55AJ7610,2025-04-23 11:42:20.000,N,Tendua Toll Plaza,"26.724015,83.274398"
