vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
KA51AH4889,2025-05-11 10:41:07.000,S,Kaniminike Toll Plaza,"12.859600, 77.431110"
RJ14GR8949,2025-05-13 07:57:44.000,S,Durjanpura Toll Plaza,"22.475387,75.571802"
RJ14GR8949,2025-05-11 06:45:30.000,N,Ghoti toll plaza,"19.708905,73.614819"
RJ14GR8949,2025-05-10 17:35:20.000,N,Arjunalli toll plaza,"19.361481,73.165874"
RJ14GR8949,2025-05-12 16:52:30.000,S,Chandwad toll plaza,"20.325219,74.210736"
RJ14GR8949,2025-05-12 20:02:28.000,N,Laling toll plaza,"20.833039,74.754271"
RJ14GR8949,2025-05-12 20:39:43.000,S,Songir,"21.050768,74.784939"
RJ14GR8949,2025-05-12 21:32:35.000,N,Shirpur,"21.319733,74.889272"
RJ14GR8949,2025-05-13 04:59:50.000,S,Jamli Toll Pllaza,"21.75667,75.156824"
RJ14GR8949,2025-05-13 06:28:57.000,E,Khalghat Toll Plaza ,"22.173782,75.456797"
RJ14GR8949,2025-05-13 09:33:11.000,S,Chokala Toll Plaza,"22.9310,75.2507"
RJ14GR8949,2025-05-13 11:53:20.000,N,Chikliya Toll Plaza,"23.2305,75.1270"
RJ14GR8949,2025-05-13 15:14:20.000,N,Manankheda,"23.79626925,75.10225026"
RJ14GR8949,2025-05-13 16:13:29.000,N,Piplyamandi,"24.168848,75.013273"
RJ14GR8949,2025-05-13 03:54:12.000,N,Hadakhed Border Checkpost,"21.2538,74.5846"
RJ14GR8949,2025-05-12 16:04:57.000,N,Baswant Toll Plaza,"20.141754,73.9764485"
TN52AA8488,2025-05-12 14:45:50.000,N,Karjeevanhally Toll Plaza,"13.612918,76.953866"
TN52AA8488,2025-05-11 22:37:42.000,N,Aminbhavi Toll Plaza,"15.528545, 75.049936"
TN52AA8488,2025-05-12 02:04:42.000,N,Bankapur,"14.90999,75.2798"
TN52AA8488,2025-05-12 08:43:04.000,S,Chalageri Toll Plaza,"14.556782,75.728072"
TN52AA8488,2025-05-12 11:45:32.000,N,Guilalu Toll Plaza,"14.053778,76.560573"
TN52AA8488,2025-05-12 09:47:11.000,S,Hebbalu Toll Plaza,"14.375564,76.106875"
TN52AA8488,2025-05-13 00:21:24.000,N,Nagampatti Toll Plaza,"12.401124, 78.392165"
TN52AA8488,2025-05-12 20:39:13.000,S,ATTIBELLE ,"12.776883,77.777119"
TN52AA8488,2025-05-12 20:06:25.000,S,Hosur Road (P1) Toll,"12.858667,77.655833"
TN52AA8488,2025-05-13 06:29:00.000,N,Thennamadevi Toll Plaza,"11.989279, 79.475046"
TN52AA8488,2025-05-12 18:56:21.000,S,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
TN52AA8488,2025-05-12 23:45:10.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TN52AA8488,2025-05-12 18:49:38.000,S,Kulumapalya toll plaza,"13.114638,77.37463"
TN52AA8488,2025-05-12 15:46:10.000,S,Chokkenahalli toll plaza,"13.302065,77.161956"
TN52AA8488,2025-05-13 04:40:57.000,S,Kariyamanglam Toll Plaza,"12.2882726 , 78.8285762"
TN52AA8488,2025-05-13 07:15:00.000,S,Gangarampalayam Toll Plaza,"11.919673, 79.620412"
TN88U7070,2025-05-13 06:29:18.000,E,Vijayamangalam Toll Plaza,"11.245714,77.519702"
NL01AC1912,2025-05-10 21:26:52.000,E,Khedi,"26.1029659,74.6849376"
NL01AC1912,2025-05-11 06:54:14.000,E,Lambiya Kalan,"25.5871683,74.593839"
NL01AC1912,2025-05-11 17:22:54.000,E,Khandi Obri Toll Plaza,"23.993636,73.627895"
NL01AC1912,2025-05-11 20:59:18.000,S,Alva Toll Plaza,"23.2730374,73.2044535"
NL01AC1912,2025-05-11 08:18:34.000,E,Jojro Ka Kheda Toll Plaza,"25.082922,74.624379"
NL01AC1912,2025-05-11 13:11:53.000,N,Dakan Kotra,"24.500543, 73.720874"
NL01AC1912,2025-05-13 06:29:27.000,N,Arjunalli toll plaza,"19.361481,73.165874"
NL01AC1912,2025-05-12 12:06:26.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
NL01AC1912,2025-05-11 10:52:58.000,W,Narayanpura Toll Plaza,"24.613529,74.233079"
NL01AC1912,2025-05-12 07:10:52.000,S,Anand Toll Plaza,"22.594556,72.981298"
NL01AC1912,2025-05-10 19:03:31.000,N,Kishangarh Plaza,"26.595329,74.939169"
NL01AC1912,2025-05-10 16:15:50.000,W,Daulatpura Toll Plaza,"27.0868994,75.8345568"
NL01AC1912,2025-05-12 15:47:55.000,S,Achhad Border Checkpost,"20.07538,72.913338"
NL01AC1912,2025-05-10 17:26:10.000,N,Thikariya Toll Plaza,"26.843328,75.615578"
NL01AC1912,2025-05-11 19:57:54.000,S,HSTL TP04- Gajan,"23.5051103,73.3033763"
NL01AC1912,2025-05-12 16:36:02.000,S,Charoti Toll Plaza,"19.890544,72.942644"
NL01AC1912,2025-05-12 14:46:20.000,S,Bhagwada Toll Plaza,"20.43495,72.917204"
NL01AC1912,2025-05-12 10:28:50.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
NL01AC1912,2025-05-12 09:14:54.000,S,L&T Vadodra,"22.015027,73.115049"
TN45BH0558,2025-05-12 21:09:37.000,N,Sawaleshwar Toll Plaza ,"17.7643864,75.7558759"
TN45BH0558,2025-05-13 05:07:45.000,N,Varwade Toll Plaza,"17.957556,75.330977"
TN45BH0558,2025-05-13 06:29:46.000,N,Sardewadi Plaza,"18.096508,75.0661222"
TN45BH0558,2025-05-13 08:48:31.000,N,Patas Plaza,"18.424491,74.466193"
TN45BH0558,2025-05-12 20:15:29.000,S,Akkalkot Toll plaza,"17.652713,75.98333"
TN45BH0558,2025-05-12 19:53:14.000,S,Valsang Toll Plaza,"17.588648,76.076227"
TN45BH0558,2025-05-11 12:34:58.000,N,Halaharvi TOLL PLAZA,"15.819781,77.454008"
TN45BH0558,2025-05-11 07:13:22.000,S,Jodi Dharmapuram Toll Plaza,"14.987394,77.915283"
NL01AJ3704,2025-05-13 06:30:22.000,N,Dahalapara Toll Plaza,"26.476602,90.712074"
NL01AJ3704,2025-05-13 08:45:41.000,S,TeliparaToll Plaza,"26.44398, 89.942892"
NL01AJ3704,2025-05-13 13:26:50.000,S,Husludanga Toll Plaza,"26.5605725,88.9195854"
NL01AJ3704,2025-05-13 14:39:46.000,S,Panikauri Toll Plaza,"26.573915,88.522596"
NL01AJ3704,2025-05-13 10:17:51.000,S,Guabari Toll Plaza,"26.476623,89.756542"
NL01AJ3704,2025-05-13 12:17:58.000,S,Rangalibazna Fee Plaza,"26.68477778,89.23083333"
NL01AJ3704,2025-05-10 23:03:53.000,N,Madanpur Toll Plaza,"26.3093870,91.7164080"
NL01AJ3704,2025-05-12 23:36:12.000,S,Madanpur Toll Plaza,"26.3093870,91.7164080"
NL01AJ3704,2025-05-13 07:38:47.000,S,Patgaon Toll Plaza,"26.567821,90.218439"
NL01AJ3704,2025-05-13 02:37:00.000,W,Galia Toll Plaza,"26.442682,91.048867"
TN28BF9379,2025-05-12 16:40:23.000,W,Omalur Toll Plaza,"11.72034,78.07338"
TN28BF9379,2025-05-13 06:30:38.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
TN28BF9379,2025-05-13 08:17:20.000,S,Guilalu Toll Plaza,"14.053778,76.560573"
TN28BF9379,2025-05-11 04:31:31.000,N,Velanchettiyur,"10.6990089,77.93067"
TN28BF9379,2025-05-11 06:42:42.000,N,Rasampalayam Plaza,"11.193895,78.103219"
TN28BF9379,2025-05-12 17:51:36.000,S,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN28BF9379,2025-05-12 21:32:38.000,N,ATTIBELLE ,"12.776883,77.777119"
TN28BF9379,2025-05-13 09:59:18.000,S,Kananakatte,"14.5381,76.4269"
TN28BF9379,2025-05-13 11:15:22.000,N,Thimmalapura,"15.05737,76.3569"
TN28BF9379,2025-05-13 15:32:49.000,S,Nagarhalla Toll Plaza,"16.290371,75.923507"
TN28BF9379,2025-05-13 14:14:45.000,S,Vanagiri,"15.819341,76.174865"
TN28BF9379,2025-05-13 12:12:28.000,S,Shahapur,"15.357898,76.312781"
TN28BF9379,2025-05-13 12:02:54.000,S,Hitnal,"15.323649,76.303646"
TN28BF9379,2025-05-13 00:17:55.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
TN28BF9379,2025-05-13 12:40:39.000,N,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
TN28BF9379,2025-05-12 19:21:22.000,S,Krishnagiri Plaza,"12.544583,78.201132"
TN28BF9379,2025-05-13 00:43:03.000,N,Kulumapalya toll plaza,"13.114638,77.37463"
TN28BF9379,2025-05-13 05:24:51.000,N,Chokkenahalli toll plaza,"13.302065,77.161956"
UP83CT6592,2025-05-11 15:40:21.000,S,Raibha toll plaza,"27.164087, 77.815004"
UP83CT6592,2025-05-13 06:30:52.000,N,Raibha toll plaza,"27.164087, 77.815004"
UP83CT6592,2025-05-10 18:11:20.000,N,Chitora,"23.725416,78.809126"
UP83CT6592,2025-05-10 20:25:41.000,N,Malthone,"24.322069,78.526217"
UP83CT6592,2025-05-11 10:20:43.000,S,Dagrai Toll Plaza,"25.6158907,78.4787578"
UP83CT6592,2025-05-13 15:18:20.000,N,Dagrai Toll Plaza,"25.6158907,78.4787578"
UP83CT6592,2025-05-10 15:46:58.000,N,Titarpani,"23.217097,79.043014"
UP83CT6592,2025-05-11 06:44:49.000,S,Vighakhet Toll Plaza,"24.789578,78.448855"
UP83CT6592,2025-05-11 08:21:09.000,N,Babina Toll Plaza ,"25.216966,78.464471"
UP83CT6592,2025-05-11 17:02:36.000,N,Mahuvan Toll Plaza,"27.337188,77.737458"
UP83CT6592,2025-05-11 20:54:17.000,N,Karman Toll Plaza,"27.855460, 77.402640"
UP83CT6592,2025-05-13 03:23:00.000,S,Karman Toll Plaza,"27.855460, 77.402640"
UP83CT6592,2025-05-13 05:07:33.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
UP83CT6592,2025-05-13 13:34:07.000,S,Mehra Toll Plaza,"26.197589,78.240691"
UP83CT6592,2025-05-11 12:03:25.000,N,Mehra Toll Plaza,"26.197589,78.240691"
UP83CT6592,2025-05-13 10:09:48.000,N,Choundha,"26.468079,78.010109"
UP83CT6592,2025-05-11 13:18:58.000,S,Choundha,"26.468079,78.010109"
UP83CT6592,2025-05-11 14:40:55.000,N,Baretha or Jajau,"26.932005,77.933357"
UP83CT6592,2025-05-13 08:40:44.000,S,Baretha or Jajau,"26.932005,77.933357"
UP83CT6592,2025-05-12 16:02:20.000,S,Asoda,"28.725089,76.846528"
UP83CT6592,2025-05-11 23:55:27.000,S,Farukhnagar,"28.455781,76.856801"
UP53ET1270,2025-05-10 15:20:52.000,E,Belsari,"25.6376960, 83.8398360"
UP53ET1270,2025-05-11 21:53:26.000,S,Dalsagar Toll Plaza,"25.580548, 84.060688"
UP53ET1270,2025-05-13 06:31:39.000,N,Dalsagar Toll Plaza,"25.580548, 84.060688"
KA01AP6381,2025-05-10 20:08:18.000,N,Mulawad Toll Plaza,"16.636787, 75.731832"
KA01AP6381,2025-05-12 07:18:20.000,S,Nashik Sinner Tollways Limited,"19.9119216,73.9006299"
KA01AP6381,2025-05-13 05:27:35.000,N,Boriach Toll Plaza,"20.885548,73.052162"
KA01AP6381,2025-05-13 06:32:06.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
KA01AP6381,2025-05-11 18:38:20.000,N,Banpimpri Toll Plaza,"18.824582, 74.886207"
KA01AP6381,2025-05-12 02:51:01.000,S,Ahmednagar Bypass Toll Plaza,"19.087090, 74.697590"
KA01AP6381,2025-05-12 15:51:12.000,N,Pandane,"20.372390, 73.846437"
KA01AP6381,2025-05-12 14:44:20.000,N,Baswant Toll Plaza,"20.141754,73.9764485"
KA01AP6382,2025-05-12 07:13:23.000,S,Nashik Sinner Tollways Limited,"19.9119216,73.9006299"
KA01AP6382,2025-05-13 05:27:54.000,N,Boriach Toll Plaza,"20.885548,73.052162"
KA01AP6382,2025-05-13 06:32:23.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
KA01AP6382,2025-05-11 18:37:53.000,N,Banpimpri Toll Plaza,"18.824582, 74.886207"
KA01AP6382,2025-05-12 02:50:02.000,S,Ahmednagar Bypass Toll Plaza,"19.087090, 74.697590"
KA01AP6382,2025-05-12 15:53:32.000,N,Pandane,"20.372390, 73.846437"
KA01AP6382,2025-05-12 14:45:11.000,N,Baswant Toll Plaza,"20.141754,73.9764485"
KA51AH6597,2025-05-12 03:37:27.000,N,Karjeevanhally Toll Plaza,"13.612918,76.953866"
KA51AH6597,2025-05-11 05:57:55.000,N,MMKIPL Toll Plaza,"19.9798867,74.490845"
KA51AH6597,2025-05-12 01:50:45.000,N,Guilalu Toll Plaza,"14.053778,76.560573"
KA51AH6597,2025-05-10 20:45:03.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
KA51AH6597,2025-05-10 22:35:47.000,S,Mandal Toll Plaza,"21.134892,73.478457"
KA51AH6597,2025-05-11 04:09:55.000,S,Chandwad toll plaza,"20.325219,74.210736"
KA51AH6597,2025-05-11 13:27:22.000,N,Varwade Toll Plaza,"17.957556,75.330977"
KA51AH6597,2025-05-11 14:30:08.000,N,Sawaleshwar Toll Plaza ,"17.7643864,75.7558759"
KA51AH6597,2025-05-11 15:31:37.000,S,Nandani Toll Plaza,"17.472901,75.855225"
KA51AH6597,2025-05-11 17:21:15.000,S,Tidagundi,"17.008350,75.758870"
KA51AH6597,2025-05-11 17:56:05.000,N,Bijapur Toll Plaza,"16.786741,75.739648"
KA51AH6597,2025-05-11 19:19:23.000,N,Nagarhalla Toll Plaza,"16.290371,75.923507"
KA51AH6597,2025-05-11 23:18:31.000,S,Thimmalapura,"15.05737,76.3569"
KA51AH6597,2025-05-12 00:31:00.000,N,Kananakatte,"14.5381,76.4269"
KA51AH6597,2025-05-12 17:18:07.000,S,ATTIBELLE ,"12.776883,77.777119"
KA51AH6597,2025-05-12 19:48:54.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
KA51AH6597,2025-05-13 06:32:36.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
KA51AH6597,2025-05-12 07:39:20.000,S,Hosur Road (P1) Toll,"12.858667,77.655833"
KA51AH6597,2025-05-11 22:29:01.000,N,Hitnal,"15.323649,76.303646"
KA51AH6597,2025-05-11 21:15:28.000,N,Vanagiri,"15.819341,76.174865"
KA51AH6597,2025-05-11 22:20:39.000,N,Shahapur,"15.357898,76.312781"
KA51AH6597,2025-05-12 06:23:37.000,S,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
KA51AH6597,2025-05-10 23:22:55.000,S,Navapur Border Checkpost,"21.16132,73.741458"
KA51AH6597,2025-05-11 10:27:57.000,S,Banpimpri Toll Plaza,"18.824582, 74.886207"
KA51AH6597,2025-05-11 15:39:05.000,N,Mandrup Border Checkpost,"17.265351,75.51263"
KA51AH6597,2025-05-12 18:28:24.000,N,Krishnagiri Plaza,"12.544583,78.201132"
KA51AH6597,2025-05-12 05:51:27.000,S,Kulumapalya toll plaza,"13.114638,77.37463"
KA51AH6597,2025-05-12 04:39:33.000,S,Chokkenahalli toll plaza,"13.302065,77.161956"
KA51AH6597,2025-05-11 09:11:49.000,S,Ahmednagar Bypass Toll Plaza,"19.087090, 74.697590"
WB05A1841,2025-05-11 02:40:53.000,S,Bollapalli Toll Plaza,"15.886754,80.070843"
WB05A1841,2025-05-11 04:59:34.000,S,Tangatur Toll Plaza,"15.358166,80.040105"
WB05A1841,2025-05-11 06:07:38.000,S,Musunur Toll Plaza,"14.851945,79.987847"
WB05A1841,2025-05-11 10:39:52.000,S,Sullurpet Plaza (NH-16),"13.744936,79.990993"
WB05A1841,2025-05-13 05:15:04.000,E,Neelambur,"11.060944,77.088928"
WB05A1841,2025-05-11 07:29:10.000,S,Nellore Plaza (NH- 16),"14.312218,79.916296"
WB05A1841,2025-05-11 09:55:52.000,S,Budhanam Plaza (NH- 16),"14.059589,79.894624"
WB05A1841,2025-05-11 21:00:12.000,E,Omalur Toll Plaza,"11.72034,78.07338"
WB05A1841,2025-05-12 00:57:50.000,W,Pollachi Salem Toll Plaza,"10.921531,76.989327"
WB05A1841,2025-05-13 04:22:09.000,E,Pollachi Salem Toll Plaza,"10.921531,76.989327"
WB05A1841,2025-05-13 04:39:39.000,E,Trichy Salem,"11.012859,77.073174"
WB05A1841,2025-05-12 00:38:14.000,W,Trichy Salem,"11.012859,77.073174"
WB05A1841,2025-05-12 00:41:10.000,W,Trichy Cochin,"11.005088,77.069038"
WB05A1841,2025-05-10 16:34:35.000,S,Vempadu,"17.397831,82.67582"
WB05A1841,2025-05-10 18:11:06.000,N,Krishnavaram,"17.215448,82.1107"
WB05A1841,2025-05-10 20:48:24.000,N,Kovvuru,"17.027290, 81.719536"
WB05A1841,2025-05-10 23:20:53.000,N,Pottipadu,"16.572341,80.862502"
WB05A1841,2025-05-11 16:00:50.000,S,Pallikonda Toll Plaza,"12.905829,78.951686"
WB05A1841,2025-05-11 17:07:00.000,N,Vaniyambadi Toll Plaza,"12.648554,78.5833"
WB05A1841,2025-05-11 19:45:25.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
WB05A1841,2025-05-11 23:14:47.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
WB05A1841,2025-05-12 00:20:39.000,W,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
WB05A1841,2025-05-11 00:33:14.000,N,Kaza Toll Plaza Mangalgiri,"16.3856,80.53367"
WB05A1841,2025-05-13 05:25:17.000,E,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
WB05A1841,2025-05-13 06:32:38.000,E,Vijayamangalam Toll Plaza,"11.245714,77.519702"
WB05A1841,2025-05-13 09:21:22.000,E,Mettupatti Plaza,"11.661687,78.330731"
WB05A1841,2025-05-13 10:17:53.000,E,Nathakkarai Plaza,"11.592809,78.780812"
WB05A1841,2025-05-13 11:36:40.000,N,SENGURICHI TOLL PLAZA,"11.706434,79.322335"
WB05A1841,2025-05-13 12:27:21.000,E,Vikkravandi Toll Plaza,"12.024441,79.538059"
WB05A1841,2025-05-13 10:53:13.000,S,Veeracholapuram Plaza,"11.736464,79.010409"
WB05A1841,2025-05-13 15:30:44.000,N,Varadharajapuram Toll plaza,"12.9300926,80.0799475"
WB05A1841,2025-05-13 15:49:47.000,N,Kolappancheri,"13.070524,80.071587"
WB05A1841,2025-05-13 15:59:35.000,N,Palavedu,"13.140047,80.0530363"
WB05A1841,2025-05-13 13:30:07.000,N,Athur Toll Plaza,"12.346862,79.779856"
WB05A1841,2025-05-11 14:43:02.000,N,Chennasamaduram Toll Plaza,"12.910943,79.40121"
WB05A1841,2025-05-11 21:55:59.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
WB05A1841,2025-05-13 07:57:45.000,E,Vaiguntham Toll Plaza,"11.513282,77.923946"
WB05A1841,2025-05-10 22:55:44.000,S,Kalaparru Toll Plaza,"16.676408,81.022129"
WB05A1841,2025-05-10 21:37:18.000,S,VeeraValli TOLL PLAZA,"16.997034,81.491183"
WB05A1841,2025-05-11 11:56:42.000,S,Nallur Toll Plaza,"13.216958,80.169353"
WB05A1841,2025-05-13 14:29:29.000,N,Paranur,"12.723887,79.981917"
RJ32GD4624,2025-05-13 11:35:13.000,N,Indranagar,"25.829753,73.459836"
RJ32GD4624,2025-05-13 09:32:38.000,N,Raipur,"26.063612,74.059477"
RJ32GD4624,2025-05-13 06:32:40.000,W,Gegal,"26.551347,74.780202"
RJ32GD4624,2025-05-13 08:22:02.000,W,Pipalaz,"26.158577,74.371572"
RJ32GD4624,2025-05-13 06:05:10.000,N,Kishangarh Plaza,"26.595329,74.939169"
RJ32GD4624,2025-05-12 16:34:34.000,S,Shahjahanpur Toll Plaza,"27.99978,76.430522"
RJ32GD4624,2025-05-12 21:37:52.000,W,Daulatpura Toll Plaza,"27.0868994,75.8345568"
RJ32GD4624,2025-05-12 22:29:37.000,N,Thikariya Toll Plaza,"26.843328,75.615578"
RJ32GD4624,2025-05-12 20:38:12.000,N,Manoharpura Toll plaza,"27.3056399,75.9535128"
TN18A2337,2025-05-11 19:17:20.000,N,Boothakudi Toll Plaza,"10.64127,78.581277"
TN18A2337,2025-05-13 12:11:38.000,S,Boothakudi Toll Plaza,"10.64127,78.581277"
TN18A2337,2025-05-11 16:50:18.000,S,Chinthamani Toll Plaza,"9.8767572,78.1349936"
TN18A2337,2025-05-11 17:04:34.000,S,Vandiyur Toll Plaza,"9.939015,78.1764076"
TN18A2337,2025-05-11 20:20:18.000,N,Samayapuram Toll Plaza,"10.92937,78.744056"
TN18A2337,2025-05-11 21:37:09.000,N,THIRUMANDURAI TOLL PLAZA,"11.396808,78.99356"
TN18A2337,2025-05-11 22:41:11.000,N,SENGURICHI TOLL PLAZA,"11.706434,79.322335"
TN18A2337,2025-05-11 23:46:13.000,E,Vikkravandi Toll Plaza,"12.024441,79.538059"
TN18A2337,2025-05-13 06:33:22.000,W,Vikkravandi Toll Plaza,"12.024441,79.538059"
TN18A2337,2025-05-13 07:55:35.000,S,SENGURICHI TOLL PLAZA,"11.706434,79.322335"
TN18A2337,2025-05-13 08:49:39.000,S,THIRUMANDURAI TOLL PLAZA,"11.396808,78.99356"
TN18A2337,2025-05-13 09:53:13.000,S,Samayapuram Toll Plaza,"10.92937,78.744056"
TN18A2337,2025-05-13 02:51:50.000,N,Vanagaram Toll Plaza,"13.043526,80.149598"
TN18A2337,2025-05-13 05:47:30.000,S,Athur Toll Plaza,"12.346862,79.779856"
TN18A2337,2025-05-12 00:51:18.000,N,Athur Toll Plaza,"12.346862,79.779856"
TN18A2337,2025-05-12 05:59:37.000,N,Varadharajapuram Toll plaza,"12.9300926,80.0799475"
TN18A2337,2025-05-12 06:35:17.000,N,Palavedu,"13.140047,80.0530363"
TN18A2337,2025-05-12 06:23:54.000,N,Kolappancheri,"13.070524,80.071587"
TN18A2337,2025-05-10 04:52:27.000,S,Chittampatti Toll Plaza,"9.989594,78.244086"
TN18A2337,2025-05-11 17:22:52.000,S,Chittampatti Toll Plaza,"9.989594,78.244086"
TN18A2337,2025-05-11 16:34:03.000,N,Elliyarpathy,"9.78299,78.094492"
TN18A2337,2025-05-11 07:50:39.000,S,Pudurpandiyapuram,"8.862935,78.117106"
TN18A2337,2025-05-12 22:34:36.000,S,SURAPATTU TOLL PLAZA,"13.136678,80.181624"
TN18A2337,2025-05-12 21:58:06.000,S,Nallur Toll Plaza,"13.216958,80.169353"
TN18A2337,2025-05-12 07:05:22.000,N,Nallur Toll Plaza,"13.216958,80.169353"
TN18A2337,2025-05-12 04:46:36.000,N,Paranur,"12.723887,79.981917"
TN18A2337,2025-05-13 03:46:06.000,S,Paranur,"12.723887,79.981917"
NL01N2550,2025-05-09 17:34:00.000,S,Ainoli Toll Plaza,"17.503027,77.431011"
NL01N2550,2025-05-12 19:57:54.000,W,SONWAY Toll Plaza,"22.6118196,75.7764414"
NL01N2550,2025-05-13 06:33:43.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
NL01N2550,2025-05-13 09:02:05.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
NL01N2550,2025-05-13 12:23:15.000,S,Shirpur,"21.319733,74.889272"
NL01N2550,2025-05-13 14:26:58.000,N,Songir,"21.050768,74.784939"
NL01N2550,2025-05-13 16:25:25.000,S,Laling toll plaza,"20.833039,74.754271"
NL01N2550,2025-05-13 11:02:25.000,S,Hadakhed Border Checkpost,"21.2538,74.5846"
KA01AQ3296,2025-05-11 06:13:54.000,N,Rolmamda Toll Plaza,"19.28019,78.409222"
KA01AQ3296,2025-05-11 10:34:08.000,N,Manoharabad,"17.801103,78.471683"
KA01AQ3296,2025-05-11 09:08:14.000,S,Bhiknoor Toll Plaza,"18.20539,78.398299"
KA01AQ3296,2025-05-11 03:07:24.000,S,Daroada,"20.450625,78.755243"
KA01AQ3296,2025-05-11 04:12:32.000,S,Kelapur,"20.019318,78.540218"
KA01AQ3296,2025-05-11 04:59:44.000,N,Pippalwada,"19.781093,78.565772"
KA01AQ3296,2025-05-11 06:57:21.000,N,Gamjal Toll Plaza,"19.026592,78.362705"
KA01AQ3296,2025-05-11 08:06:40.000,S,Indalwai,"18.538284,78.239718"
KA01AQ3296,2025-05-11 16:48:03.000,N,Pullur Toll Plaza,"15.887742,78.016978"
KA01AQ3296,2025-05-11 19:46:03.000,S,Kamthana Toll Plaza,"17.845891,77.448414"
KA01AQ3296,2025-05-13 03:02:12.000,N,Indalwai,"18.538284,78.239718"
KA01AQ3296,2025-05-13 04:20:53.000,S,Gamjal Toll Plaza,"19.026592,78.362705"
KA01AQ3296,2025-05-13 06:35:00.000,S,Pippalwada,"19.781093,78.565772"
KA01AQ3296,2025-05-12 19:31:44.000,S,Pullur Toll Plaza,"15.887742,78.016978"
KA01AQ3296,2025-05-13 01:01:39.000,S,Manoharabad,"17.801103,78.471683"
KA01AQ3296,2025-05-13 02:03:34.000,N,Bhiknoor Toll Plaza,"18.20539,78.398299"
KA01AQ3296,2025-05-13 05:07:45.000,S,Rolmamda Toll Plaza,"19.28019,78.409222"
KA01AQ3296,2025-05-13 07:31:46.000,N,Kelapur,"20.019318,78.540218"
KA01AQ3296,2025-05-13 08:43:42.000,N,Daroada,"20.450625,78.755243"
KA01AQ3296,2025-05-11 02:07:50.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
KA01AQ3296,2025-05-11 11:49:56.000,W,Patancheru,"17.321673, 78.140518"
KA01AQ3296,2025-05-11 13:20:03.000,W,Shamshabad,"17.151163, 78.224438"
KA01AQ3296,2025-05-11 14:17:48.000,S,Raikal Toll Plaza,"17.005867,78.194493"
KA01AQ3296,2025-05-11 15:17:40.000,N,Sakapur Toll plaza,"16.5356759,77.9444736"
KA01AQ3296,2025-05-11 23:57:09.000,E,Nalluru Devanahalli,"13.206308, 77.765553"
KA01AQ3296,2025-05-12 12:37:16.000,W,Nalluru Devanahalli,"13.206308, 77.765553"
KA01AQ3296,2025-05-12 21:13:22.000,S,Sakapur Toll plaza,"16.5356759,77.9444736"
KA01AQ3296,2025-05-12 22:23:03.000,N,Raikal Toll Plaza,"17.005867,78.194493"
KA01AQ3296,2025-05-13 00:27:02.000,W,Medchal,"17.355345, 78.292706"
KA01AQ3296,2025-05-13 10:00:10.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
KA01AQ3296,2025-05-13 06:45:09.000,S,Pimpalkutti Border Checkpost,"19.504530,78.342330"
KA01AQ3296,2025-05-11 04:37:29.000,N,Pimpalkutti Border Checkpost,"19.504530,78.342330"
KA01AQ3296,2025-05-11 22:26:19.000,S,Bagepalli Toll Plaza,"13.79295,77.764358"
KA01AQ3296,2025-05-12 14:05:59.000,N,Bagepalli Toll Plaza,"13.79295,77.764358"
KA01AQ3296,2025-05-11 20:24:23.000,N,Marur Toll Plaza,"14.5020891,77.6312667"
KA01AQ3296,2025-05-12 16:03:16.000,S,Marur Toll Plaza,"14.5020891,77.6312667"
KA01AQ3296,2025-05-11 19:05:58.000,N,Kasepalli Toll Plaza,"15.061754,77.630328"
KA01AQ3296,2025-05-12 17:16:09.000,S,Kasepalli Toll Plaza,"15.061754,77.630328"
KA01AQ3296,2025-05-11 17:46:48.000,N,Amakthadu Toll Plaza,"15.486433,77.901078"
KA01AQ3296,2025-05-12 18:31:52.000,S,Amakthadu Toll Plaza,"15.486433,77.901078"
MH14HU2295,2025-05-13 04:35:15.000,E,Omalur Toll Plaza,"11.72034,78.07338"
